count,diff_srv_rate,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,duration,hot,last_flag,logged_in,num_compromised,srv_count,srv_diff_host_rate
12,0.0,386,255,0.0,0.0,0.0,0,0,21,1,0,14,0.21
123,0.07,0,255,0.05,0.0,0.0,0,0,21,0,0,17,0.0
1,0.0,4443,94,0.0,0.01,0.01,0,0,21,1,0,11,0.18
11,0.0,396,255,0.0,0.0,0.0,0,0,21,1,0,11,0.0
1,0.0,331,111,0.05,0.01,0.01,0,0,21,1,0,1,0.0
511,0.0,52,255,0.0,1.0,0.0,0,0,17,0,0,511,0.0
341,1.0,0,255,0.98,0.0,0.0,0,0,17,0,0,1,0.0
29,0.0,2315,255,0.0,0.0,0.0,0,0,21,1,0,32,0.12
1,0.0,0,255,0.0,0.01,0.0,0,0,15,0,0,1,0.0
8,0.0,42,255,0.01,0.0,0.0,0,0,21,0,0,12,0.17
246,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,9,0.0
5,0.0,8314,255,0.0,0.0,0.0,0,2,11,1,1,37,0.05
1,0.0,0,255,0.01,0.01,0.0,0,0,21,0,0,1,0.0
7,0.0,1892,255,0.0,0.01,0.0,0,0,21,1,0,7,0.0
141,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,19,0.0
2,0.0,174,255,0.0,0.0,0.0,0,0,16,0,0,2,0.0
1,0.0,93,255,0.02,0.0,0.0,4,0,15,1,0,1,0.0
216,0.08,0,188,0.08,0.01,0.0,0,0,18,0,0,3,0.0
4,0.0,1203,255,0.0,0.0,0.0,0,0,19,1,0,15,0.27
15,0.0,5182,255,0.0,0.0,0.0,0,0,21,1,0,16,0.12
1,0.0,15,255,0.85,0.0,0.0,8213,0,12,0,0,1,0.0
103,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,4,0.0
1,0.0,44,255,0.02,0.0,0.0,0,0,19,0,0,1,0.0
1,0.0,160726,29,0.1,0.03,0.0,12931,0,20,1,611,1,0.0
160,0.0,74,255,0.0,0.01,0.0,0,0,18,0,0,160,0.0
282,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,2,0.0
1,0.0,331,20,0.15,0.05,0.01,0,0,21,1,0,1,0.0
19,0.11,0,84,0.07,0.57,0.02,0,0,20,0,0,18,0.0
1,0.0,769,171,0.04,0.01,0.03,20,4,17,1,0,1,0.0
1,0.0,44,255,0.02,0.0,0.0,7971,0,15,0,0,2,1.0
5,0.0,8619,48,0.0,0.02,0.02,0,0,21,1,0,7,0.43
270,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,5,0.0
432,1.0,0,255,1.0,0.0,0.0,0,0,18,0,0,1,0.0
7,0.0,2120,255,0.0,0.0,0.0,0,0,21,1,0,14,0.14
29,0.0,1656,29,0.0,0.03,0.01,0,0,21,1,0,29,0.0
34,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,34,0.0
12,0.0,1674,255,0.0,0.0,0.0,0,0,21,1,0,37,0.08
4,0.0,1905,34,0.0,0.03,0.01,0,0,21,1,0,4,0.0
510,0.0,57,255,0.0,1.0,0.0,0,0,17,0,0,510,0.0
136,0.1,0,255,0.09,0.0,0.0,0,0,21,0,0,4,0.0
32,0.0,773,255,0.0,0.0,0.0,0,0,21,1,0,32,0.0
1,0.0,217,255,0.02,0.0,0.0,0,0,4,1,0,1,0.0
256,0.06,0,255,0.06,0.0,0.0,0,0,17,0,0,19,0.0
29,0.0,490,30,0.0,0.03,0.05,0,0,21,1,0,36,0.06
254,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,5,0.0
14,0.0,770,255,0.0,0.0,0.0,0,0,21,1,0,24,0.12
1,0.0,0,255,0.01,0.01,0.0,0,0,0,0,0,1,0.0
1,0.0,44,255,0.03,0.0,0.0,7646,0,18,0,0,1,0.0
137,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,8,0.0
9,0.0,2454,255,0.0,0.0,0.0,0,0,21,1,0,15,0.13
120,0.0,0,255,0.07,0.0,0.0,0,0,18,0,0,120,0.0
511,0.0,54,255,0.0,0.85,0.0,0,0,17,0,0,511,0.0
511,1.0,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
4,0.0,1014,255,0.0,0.0,0.0,0,0,21,1,0,4,0.0
20,0.0,13335,20,0.0,0.05,0.07,0,0,21,1,0,29,0.07
5,0.0,8314,255,0.0,0.0,0.0,0,2,16,1,1,5,0.0
250,0.06,0,255,0.07,0.0,0.0,0,0,19,0,0,9,0.0
2,0.0,293,255,0.04,0.0,0.0,1,0,16,1,0,3,0.67
1,0.0,368,128,0.03,0.01,0.01,0,0,21,1,0,1,0.0
118,0.07,0,255,0.06,0.0,0.0,0,0,20,0,0,2,0.0
7,0.0,827,38,0.0,0.03,0.04,0,0,21,1,0,7,0.0
5,0.0,5354,43,0.0,0.02,0.02,0,0,21,1,0,5,0.0
103,0.07,0,255,0.05,0.0,0.0,0,0,21,0,0,9,0.0
3,0.0,3222,255,0.11,0.0,0.0,0,0,18,1,0,4,0.5
1,0.0,0,1,0.0,1.0,0.09,0,0,8,0,0,1,0.0
2,1.0,36,255,0.02,0.0,0.0,1,0,13,1,0,9,1.0
1,0.0,0,255,0.24,0.23,0.0,0,0,3,0,0,1,0.0
224,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,2,0.0
1,0.0,0,255,0.03,0.0,0.0,0,0,9,0,0,1,0.0
196,0.06,0,255,0.07,0.0,0.0,0,0,19,0,0,9,0.0
6,0.0,310,168,0.0,0.01,0.02,0,0,21,1,0,6,0.0
3,0.0,293,255,0.13,0.0,0.0,1,0,11,1,0,3,0.0
80,0.0,0,255,0.02,0.31,0.0,0,0,5,0,0,80,0.0
1,0.0,0,45,0.07,0.02,0.03,0,0,15,0,0,3,1.0
1,0.0,55417,90,0.0,0.01,0.02,0,0,21,1,0,1,0.0
2,0.0,2049,255,0.0,0.0,0.0,0,0,21,1,0,2,0.0
477,1.0,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
3,0.0,0,142,0.04,0.23,0.4,0,0,20,0,0,3,0.0
1,0.0,93,255,0.04,0.0,0.0,4,0,17,1,0,1,0.0
4,0.0,1680,255,0.0,0.0,0.0,0,0,21,1,0,4,0.0
9,0.0,601,158,0.0,0.01,0.02,0,0,21,1,0,9,0.0
6,0.0,5989,6,0.0,0.17,0.07,0,0,21,1,0,6,0.0
8,0.0,404,41,0.0,0.02,0.01,0,0,21,1,0,9,0.22
156,0.0,0,255,0.01,1.0,0.0,0,0,21,0,0,156,0.0
3,0.0,740,3,0.0,0.33,0.04,0,0,21,1,0,3,0.0
1,0.0,83,18,0.28,0.06,0.02,0,0,21,1,0,1,0.0
1,0.0,32017,48,0.0,0.02,0.02,0,0,21,1,0,1,0.0
1,0.0,147,255,0.01,0.01,0.0,0,0,0,0,0,1,0.0
167,0.1,0,255,0.1,0.0,0.0,0,0,18,0,0,12,0.0
2,0.0,188,255,0.02,0.0,0.0,0,0,10,0,0,2,0.0
50,0.0,0,255,0.01,0.0,0.0,804,0,14,1,0,50,0.0
210,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,3,0.0
32,0.09,0,255,0.58,0.99,0.0,0,0,2,0,0,11,0.0
49,0.0,43,255,0.0,0.0,0.0,0,0,21,0,0,49,0.0
19,0.0,9432,65,0.0,0.02,0.06,0,0,21,1,0,19,0.0
509,1.0,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
1,0.0,0,192,0.99,0.99,0.0,0,0,18,0,0,1,0.0
4,1.0,0,148,0.03,0.01,0.04,0,0,16,0,0,1,0.0
1,0.0,44,255,0.02,0.0,0.0,7590,0,18,0,0,1,0.0
28,0.0,2827,76,0.0,0.01,0.02,0,0,21,1,0,30,0.1
181,0.09,0,255,0.09,0.0,0.0,0,0,18,0,0,4,0.0
9,0.0,11422,34,0.0,0.03,0.02,0,0,21,1,0,9,0.0
9,0.0,5989,9,0.0,0.11,0.06,0,0,21,1,0,9,0.0
102,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,19,0.0
508,0.99,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
2,0.0,6839,255,0.0,0.0,0.0,0,0,21,1,0,2,0.0
4,0.0,1885,48,0.0,0.02,0.03,0,0,21,1,0,10,0.2
21,0.0,303,21,0.0,0.05,0.08,0,0,21,1,0,21,0.0
286,0.0,53,255,0.0,0.86,0.0,0,0,17,0,0,286,0.0
254,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,12,0.0
2,1.0,0,255,0.02,0.0,0.0,0,0,17,0,0,1,0.0
1,0.0,93,255,0.01,0.0,0.0,7,0,17,1,0,1,0.0
3,0.0,8314,255,0.0,0.0,0.0,0,2,15,1,1,13,0.15
16,0.0,11915,255,0.0,0.0,0.0,0,0,21,1,0,16,0.0
3,0.0,1934,6,0.0,0.17,0.03,0,0,21,1,0,8,0.25
143,0.55,0,150,0.52,0.95,0.0,3,0,4,0,0,2,0.0
511,0.0,53,255,0.0,0.95,0.0,0,0,17,0,0,511,0.0
1,0.0,44,255,0.11,0.0,0.0,7290,0,18,0,0,1,0.0
2,0.0,342,255,0.0,0.0,0.0,0,0,21,1,0,4,0.75
1,0.0,4048,34,0.0,0.03,0.03,0,0,21,1,0,1,0.0
1,0.0,0,3,0.0,1.0,0.13,280,0,18,0,0,1,0.0
3,0.67,109,45,0.11,0.02,0.02,2,0,7,0,0,6,0.5
14,0.0,638,255,0.0,0.0,0.0,0,0,21,1,0,14,0.0
299,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,19,0.0
105,1.0,1,255,1.0,1.0,0.0,0,0,16,0,0,1,0.0
1,0.0,44,255,0.02,0.0,0.0,8027,0,17,0,0,1,0.0
9,0.0,270,255,0.33,0.0,0.0,0,0,18,1,0,11,0.27
6,0.0,8314,255,0.01,0.0,0.0,0,2,9,1,1,6,0.0
106,0.02,126,255,0.01,0.0,0.0,0,0,18,0,0,177,0.01
22,0.0,3441,22,0.0,0.05,0.04,0,0,21,1,0,22,0.0
1,0.0,247,19,0.0,0.05,0.04,0,0,21,1,0,9,0.33
234,0.07,0,255,0.07,0.0,0.0,0,0,20,0,0,4,0.0
1,0.0,0,63,0.05,0.03,0.04,0,0,18,0,0,3,1.0
202,0.07,0,255,0.07,0.0,0.0,0,0,20,0,0,1,0.0
29,0.34,1,255,0.45,0.93,0.0,0,0,1,0,0,2,0.0
1,0.0,0,1,0.0,1.0,0.29,0,0,15,0,0,42,1.0
172,0.0,83,255,0.0,0.01,0.0,0,0,18,0,0,172,0.0
53,0.15,0,255,0.15,0.0,0.0,0,0,18,0,0,5,0.0
3,0.0,112,255,0.01,0.01,0.0,0,0,18,0,0,5,0.4
1,0.0,0,138,0.06,0.27,0.0,0,0,20,0,0,1,0.0
150,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,20,0.0
1,0.0,44,255,0.33,0.0,0.0,7566,0,18,0,0,1,0.0
217,0.06,0,255,0.07,0.0,0.0,0,0,18,0,0,17,0.0
5,0.0,8314,255,0.01,0.0,0.0,0,2,10,1,1,10,0.2
442,0.0,0,255,0.0,1.0,0.0,0,0,19,0,0,442,0.0
24,0.0,1379,186,0.0,0.01,0.02,0,0,21,1,0,31,0.06
2,0.0,174,255,0.02,0.0,0.0,0,0,11,0,0,2,0.0
101,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,18,0.0
1,0.0,147,237,0.01,0.0,0.0,0,0,1,0,0,1,0.0
9,0.0,4405,13,0.0,0.08,0.03,0,0,21,1,0,10,0.2
4,0.0,1452,253,0.0,0.0,0.01,0,0,20,0,0,10,0.2
4,0.75,54,255,0.1,0.0,0.0,1,0,11,0,0,5,0.6
1,0.0,0,255,0.0,0.01,0.0,0,0,15,0,0,1,0.0
174,0.0,0,255,0.01,1.0,0.0,0,0,21,0,0,174,0.0
206,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,206,0.0
1,0.0,0,2,0.0,1.0,0.51,0,0,18,0,0,34,1.0
11,0.0,0,255,0.01,0.0,0.0,2057,0,14,1,0,11,0.0
2,0.0,705,152,0.0,0.01,0.03,0,0,21,1,0,4,0.5
252,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,11,0.0
213,0.06,0,255,0.06,0.0,0.0,0,0,19,0,0,18,0.0
9,0.0,0,82,0.06,0.45,0.0,0,0,21,0,0,10,0.2
3,0.0,2482,49,0.0,0.02,0.03,0,0,21,1,0,3,0.0
1,0.0,38,142,0.04,0.01,0.0,0,0,21,0,0,1,0.0
2,0.0,0,4,0.0,1.0,0.14,280,0,19,0,0,2,0.0
85,1.0,1,255,0.5,0.99,0.0,0,0,17,0,0,1,0.0
41,0.2,0,255,0.18,0.0,0.0,0,0,21,0,0,2,0.0
11,0.0,1420,72,0.0,0.01,0.01,0,0,21,1,0,11,0.0
1,0.0,93,148,0.02,0.01,0.02,5,0,10,1,0,1,0.0
1,0.0,338,193,0.08,0.01,0.0,2,0,21,1,0,3,1.0
1,0.0,0,255,0.84,0.81,0.0,0,0,18,0,0,1,0.0
3,0.67,293,255,0.16,0.0,0.0,1,0,11,1,0,2,0.0
11,0.0,0,255,0.01,0.0,0.0,0,0,15,0,0,11,0.0
2,0.0,0,65,0.08,0.11,0.0,0,0,20,0,0,2,0.0
1,0.0,597,101,0.62,0.01,0.0,288,2,7,1,0,1,0.0
113,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,2,0.0
1,0.0,197,1,0.0,1.0,0.02,0,0,21,1,0,1,0.0
2,0.0,15399,255,0.0,0.0,0.0,0,0,21,1,0,4,0.5
83,0.0,134,255,0.0,0.0,0.0,0,0,18,0,0,163,0.01
9,0.0,12932,255,0.0,0.0,0.0,0,0,21,1,0,10,0.2
1,0.0,1202,196,0.0,0.01,0.01,0,0,21,1,0,1,0.0
111,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,6,0.0
2,0.0,311,9,0.0,0.11,0.02,0,0,21,1,0,3,0.67
14,0.0,4577,255,0.0,0.0,0.0,0,0,21,1,0,14,0.0
36,0.0,699,255,0.0,0.01,0.0,0,0,21,1,0,36,0.0
1,0.0,93,255,0.02,0.0,0.0,4,0,16,1,0,1,0.0
1,0.0,367,143,0.03,0.01,0.01,8,0,21,1,0,1,0.0
246,0.06,0,255,0.08,0.0,0.0,0,0,21,0,0,11,0.0
57,1.0,1,255,0.7,0.96,0.0,0,0,17,0,0,1,0.0
3,0.0,453,255,0.0,0.0,0.0,0,0,21,1,0,3,0.0
12,0.0,255,255,0.0,0.0,0.0,0,0,21,1,0,16,0.19
260,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,18,0.0
73,0.0,0,255,0.01,0.0,0.0,841,0,15,1,0,73,0.0
1,0.0,12382,162,0.0,0.01,0.0,0,0,21,1,0,18,0.17
7,0.0,7242,24,0.0,0.04,0.05,0,0,21,1,0,7,0.0
509,0.0,51,255,0.0,0.86,0.0,0,0,17,0,0,509,0.0
3,0.0,31903,120,0.0,0.01,0.05,0,0,21,1,0,3,0.0
165,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,5,0.0
1,0.0,1478,223,0.01,0.0,0.0,0,0,21,1,0,1,0.0
1,0.0,0,212,0.03,0.05,0.0,0,0,21,0,0,1,0.0
5,0.0,7177,255,0.0,0.0,0.0,0,0,21,1,0,5,0.0
1,0.0,17,1,0.0,1.0,0.04,0,0,21,1,0,9,0.22
38,0.16,0,255,0.15,0.0,0.0,0,0,18,0,0,4,0.0
283,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,283,0.0
3,1.0,36,255,0.03,0.0,0.0,0,0,13,1,0,4,1.0
144,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,18,0.0
18,0.0,807,255,0.0,0.0,0.0,0,0,21,1,0,18,0.0
3,0.0,42,255,0.01,0.0,0.0,0,0,21,0,0,4,0.5
511,0.0,0,177,0.03,0.31,0.0,0,0,18,0,0,511,0.0
143,0.7,0,255,0.86,1.0,0.0,0,0,4,0,0,9,0.0
15,0.0,5320,255,0.0,0.0,0.0,0,0,21,1,0,15,0.0
6,0.0,3222,255,0.01,0.0,0.0,0,0,18,1,0,6,0.0
2,0.0,29200,20,0.0,0.05,0.02,0,0,18,1,0,2,0.0
10,0.0,567,34,0.0,0.03,0.08,0,0,21,1,0,10,0.0
1,0.0,147,43,0.05,0.02,0.0,0,0,0,0,0,1,0.0
19,0.0,10931,255,0.0,0.0,0.0,0,0,21,1,0,20,0.1
146,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,146,0.0
10,0.0,670,163,0.0,0.01,0.04,0,0,21,1,0,25,0.12
11,0.0,2547,126,0.0,0.01,0.02,0,0,21,1,0,13,0.23
1,0.0,327,26,0.0,0.04,0.04,0,0,21,1,0,8,0.5
35,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,35,0.0
3,0.0,276,255,0.01,0.0,0.0,0,0,21,1,0,3,0.0
61,0.0,0,255,0.0,0.0,0.0,902,0,15,1,0,61,0.0
291,0.05,0,255,0.06,0.0,0.0,0,0,19,0,0,9,0.0
1,0.0,0,7,0.0,1.0,0.12,0,0,12,0,0,1,0.0
11,0.0,2090,255,0.0,0.0,0.0,0,0,21,1,0,11,0.0
1,0.0,174,255,0.02,0.0,0.0,0,0,11,0,0,1,0.0
1,0.0,157,255,0.03,0.0,0.0,0,0,9,0,0,1,0.0
222,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,19,0.0
6,0.0,0,255,0.0,0.0,0.0,0,0,15,0,0,6,0.0
511,0.0,0,200,0.0,1.0,0.0,0,0,18,0,0,511,0.0
2,1.0,0,255,0.02,0.0,0.0,0,0,20,0,0,1,0.0
4,0.0,1939,22,0.0,0.05,0.05,0,0,21,1,0,4,0.0
8,0.0,0,255,0.01,0.0,0.0,2066,0,15,1,0,8,0.0
72,0.83,0,255,0.73,1.0,0.0,0,0,7,0,0,3,0.0
1,0.0,115,255,0.01,0.01,0.0,0,0,21,0,0,4,0.75
1,0.0,242,9,0.22,0.11,0.0,0,0,21,1,0,1,0.0
237,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,4,0.0
1,0.0,3178,47,0.09,0.02,0.17,54451,0,20,1,0,1,0.0
13,0.54,0,16,0.5,0.81,0.0,0,0,14,0,0,1,0.0
3,0.0,293,255,0.13,0.0,0.0,1,0,11,1,0,3,0.0
253,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,6,0.0
12,0.0,1253,255,0.0,0.0,0.0,0,0,21,1,0,14,0.21
129,0.0,0,255,0.0,0.0,0.0,0,0,18,0,0,129,0.0
208,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,11,0.0
2,0.0,2633,79,0.0,0.01,0.02,0,0,21,1,0,3,0.67
42,0.0,0,115,0.15,0.01,0.0,0,0,18,0,0,42,0.0
1,0.0,242,1,0.0,1.0,0.06,0,0,21,1,0,11,0.27
1,0.0,146,169,0.01,0.01,0.0,0,0,2,0,0,1,0.0
98,0.0,0,255,0.0,1.0,0.0,0,0,19,0,0,98,0.0
258,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,17,0.0
108,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,13,0.0
1,0.0,93,103,0.03,0.01,0.02,4,0,7,1,0,1,0.0
220,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,6,0.0
1,0.0,331,158,0.04,0.01,0.01,0,0,21,1,0,3,1.0
1,0.0,0,168,0.99,0.99,0.0,0,0,18,0,0,1,0.0
4,0.0,8314,255,0.01,0.0,0.0,0,2,15,1,1,4,0.0
37,0.0,1320,50,0.0,0.02,0.04,0,0,21,1,0,37,0.0
4,0.0,8314,255,0.01,0.0,0.0,0,2,11,1,1,4,0.0
7,0.0,775,255,0.0,0.0,0.0,0,0,21,1,0,7,0.0
273,0.05,0,255,0.06,0.0,0.0,0,0,21,0,0,7,0.0
1,0.0,2169,255,0.02,0.0,0.0,0,0,18,1,0,1,0.0
1,0.0,0,14,0.14,0.93,0.1,0,0,5,0,0,1,0.0
243,0.07,0,255,0.06,0.0,0.0,0,0,20,0,0,6,0.0
1,0.0,44,255,0.53,0.0,0.0,0,0,19,0,0,1,0.0
1,0.0,174,255,0.02,0.0,0.0,0,0,9,0,0,1,0.0
64,0.0,44,255,0.0,0.01,0.0,0,0,20,0,0,144,0.01
132,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,5,0.0
3,0.67,0,255,0.11,0.0,0.0,0,0,12,0,0,1,0.0
1,0.0,44,255,0.02,0.0,0.0,7400,0,18,0,0,1,0.0
208,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,7,0.0
1,0.0,174,255,0.02,0.0,0.0,0,0,11,0,0,1,0.0
3,0.0,73588,48,0.0,0.02,0.04,0,0,21,1,0,3,0.0
22,0.0,0,255,0.0,0.0,0.0,898,0,15,1,0,22,0.0
28,0.0,678,28,0.0,0.04,0.01,0,0,21,1,0,28,0.0
148,0.1,0,255,0.1,0.0,0.0,0,0,21,0,0,2,0.0
1,0.0,174,255,0.02,0.0,0.0,0,0,6,0,0,1,0.0
115,0.07,0,255,0.06,0.0,0.0,0,0,19,0,0,2,0.0
10,0.0,1135,255,0.0,0.0,0.0,0,0,21,1,0,13,0.15
248,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,20,0.0
511,0.0,56,255,0.0,0.95,0.0,0,0,17,0,0,511,0.0
1,0.0,0,1,0.0,1.0,0.26,0,0,15,0,0,55,1.0
1,0.0,93,211,0.01,0.0,0.0,4,0,10,1,0,1,0.0
115,0.0,0,255,0.0,0.0,0.0,0,0,18,0,0,115,0.0
493,1.0,0,255,1.0,0.0,0.0,0,0,19,0,0,1,0.0
51,0.63,0,255,0.91,0.27,0.0,0,0,5,0,0,6,0.0
230,0.05,0,255,0.07,0.0,0.0,0,0,21,0,0,19,0.0
1,0.0,0,1,0.0,1.0,1.0,0,0,18,0,0,1,0.0
15,0.0,5322,32,0.0,0.03,0.02,0,0,21,1,0,15,0.0
1,0.0,14988,53,0.0,0.02,0.05,0,0,21,1,0,1,0.0
249,0.07,0,255,0.07,0.0,0.0,0,0,18,0,0,17,0.0
1,0.0,0,199,0.03,0.01,0.04,0,0,13,0,0,5,1.0
7,0.0,935,7,0.0,0.14,0.03,0,0,21,1,0,20,0.1
1,0.0,279,255,0.02,0.0,0.0,1,0,21,1,0,2,1.0
3,0.0,1850,255,0.0,0.0,0.0,0,0,21,1,0,4,0.5
1,0.0,21595,2,0.0,0.5,0.03,0,0,21,1,0,6,0.33
2,1.0,0,187,0.03,0.01,0.04,5,0,7,0,0,1,0.0
1,0.0,599,255,0.24,0.0,0.0,282,2,15,1,0,1,0.0
6,0.0,2361,30,0.0,0.03,0.02,0,0,21,1,0,8,0.38
1,0.0,4740,255,0.02,0.0,0.0,0,0,21,1,0,1,0.0
1,0.0,9531,119,0.0,0.01,0.02,0,0,21,1,0,3,0.67
1,0.0,93,255,0.04,0.0,0.0,4,0,16,1,0,1,0.0
1,0.0,157,131,0.03,0.01,0.0,0,0,7,0,0,1,0.0
1,0.0,356,2,0.0,0.5,0.06,0,0,21,1,0,15,0.2
11,0.0,1341,255,0.0,0.0,0.0,0,0,21,1,0,11,0.0
1,0.0,751,140,0.06,0.01,0.0,21,4,20,1,0,1,0.0
260,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,20,0.0
290,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,13,0.0
1,0.0,5223,22,0.0,0.05,0.03,0,0,21,1,0,1,0.0
1,0.0,541,9,0.0,0.11,0.01,0,0,21,1,0,4,0.75
2,1.0,93,255,0.02,0.0,0.0,4,0,12,1,0,1,0.0
145,1.0,1,255,0.62,0.99,0.0,0,0,19,0,0,1,0.0
8,0.0,0,94,0.66,0.19,0.04,0,0,21,0,0,8,0.0
65,0.94,0,255,0.7,0.97,0.0,0,0,7,0,0,2,0.0
1,0.0,331,172,0.09,0.01,0.0,0,0,21,1,0,2,1.0
4,0.0,1795,21,0.0,0.05,0.04,0,0,21,1,0,4,0.0
508,0.0,54,255,0.0,0.82,0.0,0,0,17,0,0,508,0.0
1,0.0,44,255,0.02,0.0,0.0,7256,0,18,0,0,1,0.0
11,0.0,4926,37,0.0,0.03,0.02,0,0,21,1,0,11,0.0
1,0.0,15,255,0.83,0.0,0.0,8185,0,12,0,0,1,0.0
1,0.0,0,129,0.04,0.24,0.03,0,0,21,0,0,6,0.5
9,0.0,2393,255,0.0,0.0,0.0,0,0,21,1,0,12,0.17
189,0.09,0,255,0.08,0.0,0.0,0,0,21,0,0,14,0.0
182,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,182,0.0
1,0.0,0,1,0.0,1.0,0.57,0,0,16,0,0,3,0.67
2,0.0,46,255,0.01,0.01,0.0,0,0,15,0,0,2,0.0
23,0.0,1,255,0.0,0.0,0.0,895,0,17,1,0,23,0.0
226,0.07,0,255,0.08,0.0,0.0,0,0,20,0,0,12,0.0
6,0.0,3313,255,0.0,0.0,0.0,0,0,21,1,0,14,0.21
472,1.0,0,255,0.99,0.0,0.0,0,0,19,0,0,1,0.0
5,0.0,2445,255,0.0,0.0,0.0,0,0,21,1,0,34,0.15
510,0.0,0,255,0.01,0.87,0.0,0,0,17,0,0,510,0.0
3,0.0,1380,255,0.02,0.0,0.0,0,0,18,1,0,3,0.0
25,0.0,1241,82,0.0,0.01,0.02,0,0,21,1,0,25,0.0
25,0.0,345,107,0.0,0.01,0.03,0,0,21,1,0,26,0.08
1,0.0,93,255,0.02,0.0,0.0,4,0,15,1,0,1,0.0
108,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,8,0.0
1,0.0,283,255,0.02,0.0,0.0,0,0,16,0,0,1,0.0
101,0.07,0,255,0.06,0.0,0.0,0,0,20,0,0,9,0.0
123,0.0,69,255,0.01,0.0,0.0,0,0,18,0,0,123,0.0
1,0.0,0,225,0.01,0.0,0.02,0,0,18,0,0,1,0.0
2,0.0,0,4,0.0,1.0,0.2,280,0,19,0,0,2,0.0
148,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,16,0.0
13,0.0,0,244,0.04,0.11,0.0,0,0,16,0,0,13,0.0
8,0.0,884,255,0.0,0.0,0.0,0,0,21,1,0,13,0.15
1,0.0,338,224,0.03,0.0,0.0,0,0,21,1,0,1,0.0
224,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,10,0.0
4,0.0,124,65,0.0,0.02,0.03,0,0,21,1,0,7,0.29
234,0.07,0,255,0.08,0.0,0.0,0,0,18,0,0,2,0.0
398,1.0,0,255,0.91,0.0,0.0,0,0,17,0,0,1,0.0
5,0.0,283,255,0.01,0.0,0.0,0,0,21,1,0,5,0.0
6,0.0,18347,42,0.0,0.02,0.04,0,0,21,1,0,9,0.22
477,1.0,0,255,1.0,0.0,0.0,0,0,19,0,0,1,0.0
216,0.06,0,255,0.08,0.0,0.0,0,0,21,0,0,11,0.0
178,0.1,0,255,0.1,0.0,0.0,0,0,21,0,0,13,0.0
370,1.0,1,255,1.0,1.0,0.0,0,0,17,0,0,1,0.0
10,0.0,0,49,0.0,1.0,0.0,0,0,21,0,0,11,0.18
183,0.08,0,255,0.09,0.0,0.0,0,0,20,0,0,1,0.0
2,1.0,0,255,0.66,0.51,0.0,0,0,18,0,0,1,0.0
3,0.0,2563,3,0.0,0.33,0.03,0,0,21,1,0,3,0.0
473,0.96,0,255,0.93,0.99,0.0,0,0,7,0,0,20,0.0
510,0.0,56,255,0.0,0.86,0.0,0,0,17,0,0,510,0.0
511,0.0,50,255,0.0,0.91,0.0,0,0,17,0,0,511,0.0
12,0.0,171,96,0.0,0.01,0.06,0,0,21,1,0,12,0.0
